gene,importance
ompK35_@fs_299_300_91609_138427_1,0.020249158143997192
blaOXA-1451,0.01984521746635437
ompK36_@del_195_196_107149_107152_0_STOP,0.01962953805923462
ompK36_@del_130_131_116249_116252_1_STOP,0.019541800022125244
dfrA27,0.019311359152197838
blaOXA-1,0.01921532303094864
fosA7,0.01908770576119423
ompK35_@fs_59_60_0_232186_0,0.019016772508621216
aac(6')-Ib-cr,0.018819421529769897
aadA1,0.0180379468947649
ompK35_@fs_28_29_0_589_0,0.017699390649795532
ompK36_@fs_123_124_128103_593713_1,0.017601579427719116
mgrB_@fs_24_25_18095_169077_1,0.01693016290664673
arr-3,0.0168253593146801
ompK35_@fs_59_60_221005_268299_1,0.016615360975265503
ompK36_@fs_140_141_0_239665_0,0.016352951526641846
ompK36_@fs_140_141_0_63339_0,0.016352951526641846
ompK35_@fs_59_60_70143_181518_1,0.015516430139541626
ompK35_@fs_61_62_138659_186000_1,0.015205621719360352
blaOXA-10,0.015103235840797424
ompK35_@fs_107_108_108908_156119_1,0.014809906482696533
oqxR_@fs_94_95_0_41692_0,0.014684736728668213
sul3,0.014679715037345886
aph(3')-Ia,0.014645681716501713
oqxR_V113I,0.013744786381721497
blaTEM,0.013677035458385944
aph(3')-VI,0.013557890430092812
aph(6)-Id,0.013318137265741825
mgrB_@fs_24_25_18146_169577_1,0.013094425201416016
ompK35_@fs_59_60_0_47294_0,0.013000011444091797
sul1,0.012958236038684845
dfrA1,0.012601494789123535
dfrA5,0.012489186599850655
aac(6')-Ib,0.012353249825537205
arr-2,0.01225811243057251
nfsB_@del_34_35_30192_30195_1_STOP,0.012216776609420776
nfsB_@del_34_35_32340_32343_0_STOP,0.012216776609420776
qacE,0.01212528720498085
ble,0.0121139632537961
blaOXA-232,0.011886119842529297
catA1,0.011821177788078785
tet(D),0.011820918880403042
ompK36_D135DGD,0.011740429326891899
catB3,0.011477435939013958
oqxR_D95E,0.011458680033683777
tet(A),0.011387113481760025
nfsB_@del_93_94_61298_61301_1_STOP,0.011137276887893677
blaOXA-48,0.011131323873996735
qnrA,0.010585963726043701
nfsB_@del_34_35_29798_29801_1_STOP,0.010560080409049988
nfsB_@del_34_35_157617_157620_1_STOP,0.01029852032661438
mph(A),0.010242434218525887
ompK36_D135DD,0.01014852523803711
armA,0.00972498394548893
mph(E),0.009483682923018932
qacF,0.009361743927001953
blaOXA-181,0.009232759475708008
msr(E),0.00903911329805851
blaTEM-1,0.0089002326130867
cirA_@del_614_615_179047_179050_1_STOP,0.008685372769832611
qnrA6,0.008247554302215576
ompK36_T136TDT,0.008202970027923584
mrx(A),0.008107947185635567
cmlA1,0.007827088236808777
qacEdelta1,0.007406553253531456
qacL,0.007359832525253296
blaNDM-1,0.006628688424825668
floR,0.006380721926689148
blaNDM-5,0.005635519046336412
pmrB_T140P,0.005360782146453857
cmlA5,0.005097979214042425
catB,0.004479641560465097
blaCTX-M,0.003033819841220975
pmrB_T157P,0.0027968883514404297
ompK35_@fs_41_42_93615_124739_1,0.0
ompK35_@fs_41_42_93615_224571_1,0.0
ompK35_@fs_41_42_93614_224570_1,0.0
ompK35_@fs_41_42_93614_199762_1,0.0
ompK35_@fs_41_42_93618_199838_1,0.0
ompK35_@fs_41_42_93614_141054_1,0.0
ompK35_@fs_41_42_93635_141151_1,0.0
ompK35_@fs_41_42_93614_124677_1,0.0
ompK35_@fs_41_42_93795_141235_1,0.0
ompK35_@fs_41_42_90717_138142_1,0.0
ompK35_@fs_41_42_90711_221702_1,0.0
qnrB9,0.0
ompK35_@fs_41_42_90711_196859_1,0.0
ompK35_@fs_41_42_90711_196683_1,0.0
rmtF,0.0
ompK35_@fs_41_42_90711_138227_1,0.0
ompK35_@fs_41_42_90711_138151_1,0.0
ompK35_@fs_41_42_90711_138136_1,0.0
ompK35_@fs_41_42_90711_128774_1,0.0
ompK35_@fs_41_42_90711_128576_1,0.0
ompK35_@fs_41_42_90711_119980_1,0.0
ompK35_@fs_41_42_90695_221722_1,0.0
rpsJ_V57L,0.0
ompK35_@fs_41_42_90695_138211_1,0.0
ompK35_@fs_41_42_90690_224227_1,0.0
ompK35_@fs_41_42_93795_198765_1,0.0
ompK35_@fs_46_47_0_30950_0,0.0
ompK35_@fs_41_42_93796_224822_1,0.0
ompK35_@fs_41_42_93799_224824_1,0.0
ramR_@fs_49_50_0_34163_0,0.0
ramR_@fs_49_50_100678_125858_1,0.0
ompK35_@fs_61_62_138452_185866_1,0.0
ramR_@fs_49_50_148401_198021_1,0.0
ompK35_@fs_61_62_138452_185785_1,0.0
ompK35_@fs_61_62_0_47342_0,0.0
ramR_@fs_49_50_5420_34228_1,0.0
ompK35_@fs_61_62_0_171575_0,0.0
ramR_@fs_65_66_0_386679_0,0.0
ramR_@fs_65_66_0_48749_0,0.0
ramR_@fs_65_66_365_100468_1,0.0
ramR_@fs_75_76_0_66950_0,0.0
ramR_@fs_86_87_156868_190212_1,0.0
ompK35_@fs_59_60_221027_410362_1,0.0
ramR_@fs_94_95_0_345891_0,0.0
ramR_@fs_94_95_104758_445948_1,0.0
ompK35_@fs_59_60_168501_216011_1,0.0
ramR_@fs_95_96_573_4438_1,0.0
ramR_@fs_97_98_0_336225_0,0.0
ramR_@fs_98_99_0_39330_0,0.0
ompK35_@fs_59_60_0_232076_0,0.0
ramR_@fs_9_10_0_40444_0,0.0
ompK35_@fs_46_47_90604_121683_1,0.0
ramR_T43M,0.0
ompK35_@fs_46_47_597_31631_1,0.0
rmtB1,0.0
ompK35_@fs_41_42_93801_199529_1,0.0
ompK35_@fs_41_42_90680_221708_1,0.0
ompK35_@fs_41_42_90680_138196_1,0.0
ompK35_@fs_41_42_90680_197036_1,0.0
ompK35_@fs_41_42_90664_138180_1,0.0
ompK35_@fs_41_42_8558_55983_1,0.0
ompK35_@fs_41_42_81345_128825_1,0.0
ompK35_@fs_41_42_728_48153_1,0.0
ompK35_@fs_41_42_72832_120257_1,0.0
tet(G),0.0
ompK35_@fs_41_42_59976_107401_1,0.0
ompK35_@fs_41_42_5887_36920_1,0.0
ompK35_@fs_41_42_58515_189545_1,0.0
ompK35_@fs_41_42_58515_106031_1,0.0
ompK35_@fs_41_42_53747_184703_1,0.0
ompK35_@fs_41_42_46469_93985_1,0.0
ompK35_@fs_41_42_46469_93894_1,0.0
ompK35_@fs_41_42_44484_91924_1,0.0
ompK35_@fs_41_42_44484_82349_1,0.0
ompK35_@fs_41_42_44463_150611_1,0.0
ompK35_@fs_41_42_209459_256975_1,0.0
ompK35_@fs_41_42_209451_315671_1,0.0
ompK35_@fs_41_42_209433_240476_1,0.0
ompK35_@fs_41_42_209255_256771_1,0.0
ompK35_@fs_41_42_209252_256764_1,0.0
ompK35_@fs_41_42_209250_240272_1,0.0
ompK35_@fs_41_42_209247_247112_1,0.0
ompK35_@fs_41_42_1870_3968_1,0.0
ompK35_@fs_41_42_0_47569_0,0.0
ompK35_@fs_41_42_0_47516_0,0.0
ompK35_@fs_41_42_0_47512_0,0.0
ompK35_@fs_41_42_0_47497_0,0.0
ompK35_@fs_41_42_87777_135202_1,0.0
tet(C),0.0
ompK35_@fs_41_42_90680_196900_1,0.0
ompK35_@fs_41_42_90673_138189_1,0.0
ompK35_@fs_61_62_138660_186002_1,0.0
ompK35_@fs_41_42_90679_221634_1,0.0
ompK35_@fs_41_42_90679_196827_1,0.0
ompK35_@fs_41_42_90679_196684_1,0.0
ompK35_@fs_41_42_90679_138195_1,0.0
ompK35_@fs_41_42_90679_138119_1,0.0
ompK35_@fs_41_42_90679_121791_1,0.0
ompK35_@fs_41_42_90679_101298_1,0.0
ompK35_@fs_41_42_90674_221702_1,0.0
ompK35_@fs_41_42_90674_214501_1,0.0
ompK35_@fs_41_42_90674_196894_1,0.0
ompK35_@fs_41_42_90674_196718_1,0.0
ompK35_@fs_41_42_90674_196244_1,0.0
ompK35_@fs_41_42_90674_196172_1,0.0
ompK35_@fs_41_42_90674_195716_1,0.0
ompK35_@fs_41_42_90674_148201_1,0.0
ompK35_@fs_41_42_90674_138262_1,0.0
ompK35_@fs_41_42_90674_138190_1,0.0
ompK35_@fs_41_42_90674_138188_1,0.0
ompK35_@fs_41_42_90674_138114_1,0.0
ompK35_@fs_41_42_90674_138099_1,0.0
ompK35_@fs_41_42_90674_128539_1,0.0
ompK35_@fs_41_42_90674_127929_1,0.0
ompK35_@fs_41_42_90674_121769_1,0.0
sat2,0.0
ompK35_@fs_41_42_90674_121727_1,0.0
smr,0.0
ramR_@fs_47_48_61915_126555_1,0.0
ompK35_@fs_61_62_68941_116274_1,0.0
ompK35_@fs_61_62_250410_297752_1,0.0
ramR_@fs_101_102_10003_110077_1,0.0
oqxR_@del_20_21_35530_35533_0_STOP,0.0
oqxR_@del_107_108_29928_29931_0_STOP,0.0
oqxB6,0.0
ramR_@fs_100_101_0_47418_0,0.0
ramR_@fs_101_102_0_100074_0,0.0
oqxB27,0.0
ramR_@fs_101_102_0_306611_0,0.0
oqxB22,0.0
oqxB21,0.0
oqxB16,0.0
oqxA6,0.0
ramR_@fs_101_102_0_85397_0,0.0
ramR_@fs_102_103_0_100069_0,0.0
oqxR_@fs_10_11_0_41319_0,0.0
ramR_@fs_102_103_0_76795_0,0.0
ramR_@fs_102_103_0_82855_0,0.0
ramR_@fs_102_103_475_47537_1,0.0
ramR_@fs_104_105_10010_49317_1,0.0
ompK36_Q70Ter,0.0
ompK36_Q313Ter,0.0
ramR_@fs_105_106_0_47937_0,0.0
ompK36_G133D,0.0
ramR_@fs_107_108_43005_61902_1,0.0
ramR_@fs_10_11_0_341819_0,0.0
ompK36_@fs_90_91_0_48704_0,0.0
ramR_@fs_10_11_7519_218038_1,0.0
oqxR_@del_89_90_54407_54410_1_STOP,0.0
ramR_@del_8_9_21624_21627_1_STOP,0.0
ompK36_@fs_261_262_128313_277213_1,0.0
pmrA_S42N,0.0
qnrB2,0.0
qnrVC1,0.0
qnrB17,0.0
qnrB10,0.0
ramR_@del_117_118_3797_3800_0_STOP,0.0
ramR_@del_121_122_1884_1887_1_STOP,0.0
ramR_@del_121_122_384498_384501_0_STOP,0.0
ramR_@del_121_122_39884_39887_0_STOP,0.0
qacG2,0.0
ramR_@del_121_122_48177_48180_0_STOP,0.0
ramR_@del_121_122_56617_56620_0_STOP,0.0
pmrB_S208N,0.0
pmrA_G53S,0.0
oqxR_@fs_121_122_0_46692_0,0.0
parC_E84K,0.0
ramR_@del_136_137_615_618_1_STOP,0.0
ramR_@del_139_140_21823_21826_1_STOP,0.0
ramR_@del_22_23_28778_28781_1_STOP,0.0
oqxR_@fs_93_94_54130_63554_1,0.0
ramR_@del_56_57_10694_10697_0_STOP,0.0
oqxR_@fs_87_88_22600_36797_1,0.0
oqxR_@fs_69_70_0_35376_0,0.0
oqxR_@fs_69_70_0_35209_0,0.0
oqxR_@fs_61_62_54338_112031_1,0.0
oqxR_@fs_19_20_53911_143953_1,0.0
oqxR_@fs_136_137_54244_100565_1,0.0
ompK36_@fs_26_27_0_180629_0,0.0
ompK35_@fs_41_42_0_47425_0,0.0
ompK35_@fs_61_62_420742_592318_1,0.0
ompK35_@fs_95_96_92922_142020_1,0.0
ompK36_@del_169_170_108812_108815_0_STOP,0.0
ramR_@fs_46_47_0_100245_0,0.0
ompK36_@del_152_153_107295_107298_0_STOP,0.0
ramR_@fs_46_47_0_99876_0,0.0
ramR_@fs_47_48_0_340037_0,0.0
ompK36_@del_124_125_15270_15273_1_STOP,0.0
ompK36_@del_124_125_129762_129765_1_STOP,0.0
ompK36_@del_124_125_107765_107768_1_STOP,0.0
ompK35_W230Ter,0.0
ramR_@fs_47_48_0_92214_0,0.0
ompK35_@fs_95_96_93188_254061_1,0.0
ompK35_@fs_95_96_92945_253809_1,0.0
ompK35_@fs_95_96_89930_250803_1,0.0
ramR_@fs_38_39_0_109179_0,0.0
ompK35_@fs_95_96_89840_250789_1,0.0
ompK35_@fs_95_96_0_30837_0,0.0
ompK35_@fs_95_96_0_30832_0,0.0
ompK35_@fs_95_96_0_160949_0,0.0
ompK35_@fs_95_96_0_160864_0,0.0
ompK35_@fs_85_86_0_30927_0,0.0
ompK35_@fs_68_69_0_47250_0,0.0
ompK35_@fs_61_62_69221_116563_1,0.0
ompK35_@fs_61_62_68941_116562_1,0.0
qnrE1,0.0
ompK35_@fs_61_62_45410_92752_1,0.0
ompK35_@fs_61_62_420754_468096_1,0.0
ompK36_@del_180_181_93689_93692_0_STOP,0.0
ompK36_@del_195_196_128079_128082_1_STOP,0.0
ompK36_@fs_250_251_0_142423_0,0.0
ompK36_@del_69_70_55889_55892_1_STOP,0.0
ramR_@fs_110_111_28984_86057_1,0.0
ramR_@fs_114_115_0_100041_0,0.0
ramR_@fs_114_115_0_10473_0,0.0
ramR_@fs_114_115_0_10528_0,0.0
ramR_@fs_114_115_10040_20611_1,0.0
ramR_@fs_114_115_512_100553_1,0.0
ompK36_@fs_129_130_127918_304261_1,0.0
ramR_@fs_137_138_156012_219869_1,0.0
ompK36_@fs_107_108_204932_314043_1,0.0
ompK36_@del_75_76_135163_135166_1_STOP,0.0
ramR_@fs_138_139_0_33188_0,0.0
ompK36_@del_69_70_74883_74886_0_STOP,0.0
ompK36_@del_69_70_196154_196157_0_STOP,0.0
ompK36_@del_233_234_14997_15000_1_STOP,0.0
ramR_@fs_138_139_21818_55006_1,0.0
ramR_@fs_153_154_0_48482_0,0.0
ramR_@fs_155_156_0_3657_0,0.0
ompK36_@del_69_70_109225_109228_0_STOP,0.0
ompK36_@del_312_313_9485_9488_0_STOP,0.0
ompK36_@del_312_313_160666_160669_0_STOP,0.0
ompK36_@del_312_313_100278_100281_0_STOP,0.0
ramR_@fs_28_29_0_73477_0,0.0
ompK36_@del_281_282_125067_125070_1_STOP,0.0
ompK36_@del_254_255_1167_1170_1_STOP,0.0
ramR_@fs_28_29_28670_102147_1,0.0
ramR_@fs_38_39_0_10640_0,0.0
ompK35_@fs_41_42_0_47440_0,0.0
ompK35_@fs_41_42_0_106129_0,0.0
ompK35_@fs_41_42_0_4120_0,0.0
gyrA_D87Y,0.0
blaZ,0.0
blaVIM-4,0.0
blaVIM-2,0.0
blaVIM-1,0.0
blaTEM-206,0.0
blaSHV-77,0.0
blaSHV-75,0.0
blaSHV-71,0.0
blaSHV-63,0.0
blaSHV-62,0.0
blaSHV-61,0.0
blaSHV-60,0.0
blaSHV-52,0.0
blaSHV-5,0.0
blaSHV-42,0.0
blaSHV-41,0.0
blaSHV-40,0.0
blaSHV-38,0.0
blaSHV-37,0.0
blaSHV-36,0.0
blaSHV-32,0.0
blaSHV-31,0.0
blaSHV-30,0.0
blaSHV-2A,0.0
blaSHV-25,0.0
blaSHV-236,0.0
blaSHV-220,0.0
catB11,0.0
cirA_@del_527_528_30104_30107_0_STOP,0.0
cirA_@del_561_562_144295_144298_0_STOP,0.0
dfrA26,0.0
fosA9,0.0
floR2,0.0
erm(A),0.0
erm(42),0.0
ere(B),0.0
ere(A),0.0
dfrB5,0.0
dfrB3,0.0
dfrA8,0.0
dfrA35,0.0
dfrA33,0.0
dfrA30,0.0
dfrA22,0.0
cirA_@del_63_64_122846_122849_0_STOP,0.0
dfrA21,0.0
dfrA19,0.0
dfrA18,0.0
dfrA16,0.0
dfrA15,0.0
crrB_L94M,0.0
cmlA4,0.0
cmlA,0.0
cirA_@fs_47_48_87923_153490_1,0.0
cirA_@fs_442_443_179942_301253_1,0.0
cirA_@fs_123_124_0_93782_0,0.0
ompK35_@fs_41_42_0_38267_0,0.0
blaSHV-207,0.0
blaSHV-2,0.0
blaSHV-193,0.0
aph(3')-IIIa,0.0
blaKPC,0.0
blaIMP-4,0.0
blaIMP-18,0.0
blaFOX-5,0.0
blaDHA-6,0.0
blaDHA,0.0
blaCARB-2,0.0
arr-4,0.0
arr,0.0
aphA16,0.0
aph(4)-Ia,0.0
aph(3')-VIb,0.0
ant(6)-Ia,0.0
blaLAP,0.0
acrR_M109I,0.0
aadD1,0.0
aadA3,0.0
aadA10,0.0
aacA43,0.0
aac(6')-Il,0.0
aac(6')-Ib4,0.0
aac(6')-E606,0.0
aac(6')-33,0.0
aac(3)-VIa,0.0
aac(3)-IVa,0.0
aac(3)-IIg,0.0
blaKPC-45,0.0
blaLAP-2,0.0
blaSHV-164,0.0
blaOXA-163,0.0
blaSHV-157,0.0
blaSHV-14,0.0
blaSHV-120,0.0
blaSHV-119,0.0
blaSHV-110,0.0
blaSHV-108,0.0
blaSHV-100,0.0
blaSCO-1,0.0
blaR1,0.0
blaOXY-5-9,0.0
blaOXA-204,0.0
blaOXA-2,0.0
blaOKP-B-79,0.0
blaLEN,0.0
blaOKP-B-6,0.0
blaOKP-B-54,0.0
blaOKP-B-23,0.0
blaOKP-B-15,0.0
blaOKP-A-72,0.0
blaOKP-A-71,0.0
blaOKP-A-10,0.0
blaOKP-A,0.0
blaNDM,0.0
blaMUS,0.0
blaLEN-9,0.0
blaLEN-17,0.0
ftsI_A413V,0.0
cirA_@fs_121_122_0_129494_0,0.0
ompK35_@fs_107_108_0_47211_0,0.0
ompK35_@fs_115_116_102829_150176_1,0.0
ompK35_@fs_118_119_95455_124100_1,0.0
ompK35_@fs_11_12_0_47513_0,0.0
ompK35_@fs_11_12_152195_199697_1,0.0
ompK35_@fs_11_12_21975_69560_1,0.0
ompK35_@fs_13_14_0_42193_0,0.0
ompK35_@fs_13_14_0_42227_0,0.0
ompK35_@fs_13_14_90606_132833_1,0.0
ompK35_@fs_164_165_133478_170964_1,0.0
ompK35_@fs_164_165_90358_137404_1,0.0
ompK35_@fs_164_165_95698_133403_1,0.0
ompK35_@fs_169_170_91075_138205_1,0.0
ompK35_@fs_207_208_0_188888_0,0.0
ompK35_@fs_207_208_0_198934_0,0.0
ompK35_@fs_207_208_0_37369_0,0.0
ompK35_@fs_207_208_140840_187684_1,0.0
ompK35_@fs_118_119_0_47136_0,0.0
ompK35_@fs_115_116_0_47347_0,0.0
nfsB_@fs_20_21_0_32538_0,0.0
ompK35_@fs_115_116_0_47297_0,0.0
nfsB_@fs_20_21_0_6137_0,0.0
nfsB_D198Y,0.0
ompK35_@del_137_138_231908_231911_0_STOP,0.0
ompK35_@del_137_138_30747_30750_0_STOP,0.0
ompK35_@del_229_230_46735_46738_0_STOP,0.0
ompK35_@del_234_235_46784_46787_0_STOP,0.0
ompK35_@del_287_288_188899_188902_0_STOP,0.0
ompK35_@del_311_312_30270_30273_0_STOP,0.0
ompK35_@del_311_312_95961_95964_1_STOP,0.0
ompK35_@del_315_316_46516_46519_0_STOP,0.0
ompK35_@del_315_316_46599_46602_0_STOP,0.0
ompK35_@del_78_79_2088_2091_0_STOP,0.0
ompK35_@fs_107_108_108908_349153_1,0.0
ompK35_@fs_112_113_33283_80435_1,0.0
ompK35_@fs_115_116_0_140461_0,0.0
ompK35_@fs_207_208_40505_70995_1,0.0
ompK35_@fs_207_208_41707_230600_1,0.0
ompK35_@fs_207_208_41707_240341_1,0.0
ompK35_@fs_207_208_41707_240641_1,0.0
ompK35_@fs_41_42_0_130955_0,0.0
ompK35_@fs_41_42_0_130956_0,0.0
ompK35_@fs_41_42_0_131028_0,0.0
ompK35_@fs_41_42_0_141039_0,0.0
ompK35_@fs_41_42_0_16734_0,0.0
ompK35_@fs_41_42_0_31009_0,0.0
ompK35_@fs_41_42_0_31020_0,0.0
ompK35_@fs_41_42_0_31033_0,0.0
ompK35_@fs_41_42_0_31058_0,0.0
ompK35_@fs_41_42_0_31063_0,0.0
ompK35_@fs_41_42_0_31080_0,0.0
ompK35_@fs_41_42_0_31097_0,0.0
ompK35_@fs_41_42_0_31112_0,0.0
ompK35_@fs_41_42_0_35006_0,0.0
ompK35_@fs_41_42_0_37865_0,0.0
ompK35_@fs_41_42_0_130944_0,0.0
ompK35_@fs_41_42_0_130926_0,0.0
ompK35_@fs_41_42_0_110866_0,0.0
ompK35_@fs_41_42_0_10110_0,0.0
ompK35_@fs_207_208_42123_72657_1,0.0
ompK35_@fs_207_208_42464_49119_1,0.0
ompK35_@fs_207_208_95291_142313_1,0.0
ompK35_@fs_299_300_0_104728_0,0.0
ompK35_@fs_299_300_91377_221563_1,0.0
ompK35_@fs_315_316_223999_340461_1,0.0
ompK35_@fs_41_42_0_104970_0,0.0
ompK35_@fs_41_42_0_108322_0,0.0
ompK35_@fs_41_42_0_105042_0,0.0
ompK35_@fs_41_42_0_105570_0,0.0
ompK35_@fs_41_42_0_105728_0,0.0
ompK35_@fs_41_42_0_106148_0,0.0
ompK35_@fs_41_42_0_106220_0,0.0
ompK35_@fs_41_42_0_106292_0,0.0
nfsB_@fs_20_21_0_32613_0,0.0
vanR-A,0.0
nfsB_@fs_166_167_70030_190481_1,0.0
mgrB_@fs_24_25_142170_219261_1,0.0
nfsB_@del_34_35_2987_2990_0_STOP,0.0
nfsB_@del_34_35_29814_29817_1_STOP,0.0
nfsB_@del_34_35_29812_29815_1_STOP,0.0
nfsB_@del_34_35_26265_26268_1_STOP,0.0
nfsB_@del_25_26_117073_117076_1_STOP,0.0
nfsB_@del_130_131_57084_57087_0_STOP,0.0
nfsB_@del_101_102_9365_9368_0_STOP,0.0
mrdA_T529N,0.0
mph(C),0.0
mgrB_W47R,0.0
mgrB_Q30Ter,0.0
mgrB_D31N,0.0
mgrB_@fs_41_42_0_621_0,0.0
mgrB_@fs_24_25_21606_105496_1,0.0
mgrB_@fs_24_25_0_83890_0,0.0
nfsB_@del_45_46_275131_275134_0_STOP,0.0
mgrB_@del_5_6_106024_106027_1_STOP,0.0
mgrB_@del_42_43_82164_82167_0_STOP,0.0
mgrB_@del_42_43_110493_110496_1_STOP,0.0
mgrB_@del_3_4_9382_9385_1_STOP,0.0
mgrB_@del_3_4_79371_79374_0_STOP,0.0
mgrB_@del_3_4_76472_76475_1_STOP,0.0
mgrB_@del_3_4_733_736_0_STOP,0.0
mgrB_@del_2_3_736_739_0_STOP,0.0
mgrB_@del_2_3_465917_465920_1_STOP,0.0
mgrB_@del_29_30_79842_79845_0_STOP,0.0
mgrB_@del_29_30_76550_76553_1_STOP,0.0
mgrB_@del_29_30_154020_154023_1_STOP,0.0
mgrB_@del_17_18_76513_76516_1_STOP,0.0
mgrB_@del_17_18_691_694_0_STOP,0.0
nfsB_@del_34_35_32287_32290_0_STOP,0.0
nfsB_@del_27_28_43865_43868_1_STOP,0.0
nfsB_@fs_129_130_0_10376_0,0.0
nfsB_@fs_129_130_63230_102112_1,0.0
nfsB_@fs_129_130_0_38870_0,0.0
nfsB_@fs_129_130_63230_102168_1,0.0
nfsB_@fs_129_130_0_9409_0,0.0
nfsB_@fs_129_130_1889_11318_1,0.0
nfsB_@fs_166_167_60126_97257_1,0.0
nfsB_@fs_129_130_22924_61719_1,0.0
nfsB_@del_95_96_38996_38999_0_STOP,0.0
ampC_Kaer-1,-0.00018513575196266174
ramR_@fs_96_97_0_336402_0,-0.0011448077857494354
gyrA_S83T,-0.0026711206883192062
ampC-Kaer,-0.005035006906837225
blaSHV-57,-0.006188355386257172
ramR_@del_146_147_306157_306160_0_STOP,-0.008890882134437561
ramR_@fs_79_80_28931_61618_1,-0.010132938623428345
blaSHV_C-112A,-0.01029408723115921
ramR_@fs_132_133_0_39996_0,-0.010662630200386047
blaSHV,-0.013876818120479584
blaOKP-B-5,-0.015337102115154266
blaSHV-49,-0.01557866483926773
gyrA_D87G,-0.016688257455825806
blaCTX-M-65,-0.01774686574935913
blaKPC-3,-0.018956536427140236
oqxB,-0.019076045602560043
blaKPC-2,-0.02000412344932556
gyrA_S83Y,-0.020161226391792297
gyrA_S83I,-0.020383942872285843
gyrA_D87N,-0.02071182243525982
ramR_@fs_98_99_0_39963_0,-0.020815938711166382
blaSHV-205,-0.021008187904953957
gyrA_D87A,-0.021232888102531433
cirA_@del_240_241_24418_24421_0_STOP,-0.02151620388031006
ramR_@del_94_95_155612_155615_1_STOP,-0.021778464317321777
parC_S80I,-0.021866781637072563
blaCTX-M-15,-0.02225186862051487
oqxB20,-0.022422075271606445
gyrA_S83F,-0.02249361388385296
qnrB91,-0.023331671953201294
ramR_A19V,-0.024586886167526245
blaCTX-M-14,-0.024660643190145493
blaSHV-28,-0.02479807287454605
oqxA,-0.024801095947623253
blaSHV-217,-0.025462448596954346
ramR_@fs_110_111_82238_461421_1,-0.02587747573852539
blaKPC-4,-0.02645556628704071
fosA5,-0.027014026418328285
blaSHV-1,-0.02703455090522766
fosA,-0.027236292138695717
blaCTX-M-220,-0.02732059359550476
qnrB1,-0.027382005006074905
ramR_@del_121_122_1187_1190_1_STOP,-0.02805781364440918
blaSHV-76,-0.028155744075775146
blaDHA-1,-0.028739094734191895
oqxB14,-0.0287823174148798
oqxB19,-0.02885410189628601
sul2,-0.029547717422246933
oqxA3,-0.02984195202589035
blaLEN-13,-0.029879212379455566
oqxB32,-0.03031834028661251
fosA3,-0.030412569642066956
oqxB5,-0.030535373836755753
blaSHV-187,-0.0316506028175354
blaSHV-168,-0.032144904136657715
oqxA11,-0.03285476192831993
blaSHV-11,-0.03363005444407463
blaSHV-12,-0.033778805285692215
blaLEN-16,-0.03519245982170105
blaSHV-80,-0.03608253598213196
ramR_@fs_185_186_86351_126106_1,-0.036667704582214355
oqxB25,-0.037344805896282196
blaSHV-254,-0.03879755735397339
blaSHV-26,-0.03911057114601135
cirA_@fs_268_269_51844_76299_1,-0.03914627432823181
qnrB6,-0.03925449773669243
blaSHV-33,-0.039623335003852844
blaCTX-M-3,-0.03967415168881416
oqxB15,-0.039934560656547546
oqxB9,-0.04068520665168762
blaLEN-2,-0.040712133049964905
blaSHV-27,-0.04111930727958679
